UID,sex,race,MarriageStatus,DateOfBirth,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count.1,start,end,event,two_year_recid,Violence_rawscore,Recidivism_rawscore,age_inv,age_bin,age_bucket,race_bin,rand
4181,0,2,7,3/15/72,44,0,5,0,0,0,0.280761387,0.00010543,0,0,0,4,0,0.035218783,0.993254637,0,0,0.456834532,0.567164179,56,1,1,0,0.1039502
2037,0,3,1,8/15/45,70,0,1,0,0,0.289473684,0.272603671,0.001370585,1,1,0,1,0.289473684,0,0.543844857,1,1,0.077338129,0.226012793,30,1,2,1,0.721514735
5156,0,2,1,9/5/87,28,0,10,0,0.058823529,0.184210526,0.280761387,0.00010543,1,0,0,6,0.184210526,0.001067236,0.110455312,0,0,0.561151079,0.827292111,72,0,0,0,0.854190042
3421,0,2,1,6/27/90,25,0.05,9,0.153846154,0,0.236842105,0.310673012,0.002108593,1,1,1,9,0.236842105,0,0.036256324,1,1,0.694244604,0.76119403,75,0,0,0,0.629886733
2315,1,3,2,11/30/68,47,0,3,0,0,0,0.277362339,0.000632578,0,1,0,1,0,0,0.47301855,1,1,0.248201439,0.364605544,53,1,2,1,0.275141715
5111,0,2,1,2/28/86,30,0,3,0,0,0.131578947,0.280761387,0.00010543,0,0,0,2,0.131578947,0,0.820404722,0,0,0.341726619,0.471215352,70,0,1,0,0.461046418
6291,0,3,7,5/5/58,57,0,1,0,0,0,0.280081577,0.000210859,1,0,0,1,0,0,0.950252951,0,0,0.115107914,0.142857143,43,1,2,1,0.374855209
1192,0,2,1,1/29/84,32,0,4,0,0,0.026315789,0.281441196,0,1,0,0,3,0.026315789,0,0.987352445,0,0,0.383093525,0.492537313,68,0,1,0,0.182201484
3209,1,2,1,4/15/78,38,0,1,0,0,0.078947368,0.281441196,0,1,1,0,1,0.078947368,0,0.063237774,1,1,0.21942446,0.275053305,62,1,1,0,0.700674734
2772,0,4,1,10/24/90,25,0,3,0,0,0.052631579,0.280761387,0.00010543,0,1,1,5,0.052631579,0,0.225126476,1,1,0.51618705,0.469083156,75,0,0,1,0.458713088
2511,0,2,1,10/23/73,42,0,5,0,0,0,0.281441196,0,1,1,0,2,0,0.007470651,0.017706577,1,1,0.305755396,0.543710021,58,1,1,0,0.369053983
1379,0,4,1,11/13/87,28,0,3,0,0.058823529,0.078947368,0.280761387,0.00010543,1,1,0,3,0.078947368,0.001067236,0.435075885,1,1,0.411870504,0.445628998,72,0,0,1,0.46784889
1339,0,2,1,3/24/83,33,0,1,0,0,0,0.278721958,0.000421719,1,1,0,2,0,0,0.1306914,1,1,0.338129496,0.313432836,67,0,1,0,0.712137667
4499,0,2,1,1/5/84,32,0,10,0,0,0.052631579,-1,0.127569847,1,0,0,10,0.052631579,0,0.786677909,0,0,0.848920863,0.882729211,68,0,1,0,0.019768394
5660,0,2,1,9/22/76,39,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.977234401,0,0,0.197841727,0.217484009,61,1,1,0,0.599495223
2056,0,2,1,3/28/70,46,0,5,0,0,0.131578947,0.281441196,0,1,1,0,7,0.131578947,0.002134472,0.293423272,1,1,0.604316547,0.55010661,54,1,2,0,0.223652401
5304,0,2,2,10/14/80,35,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.806070826,0,0,0.246402878,0.228144989,65,1,1,0,0.747064168
151,0,3,1,6/30/76,39,0.05,4,0,0,0.026315789,0.280761387,0.176278334,0,0,0,4,0.026315789,0.003201708,0.65767285,0,0,0.45323741,0.481876333,61,1,1,1,0.845755634
3482,0,2,2,5/9/85,30,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0.001067236,0.746205734,0,0,0.293165468,0.279317697,70,0,1,0,0.449944567
5152,0,2,3,6/4/87,28,0,1,0,0,0.157894737,0.280761387,0.00010543,1,0,0,2,0.157894737,0,0.645868465,0,0,0.330935252,0.328358209,72,0,0,0,0.579959181
5206,0,2,1,3/8/90,26,0,5,0.076923077,0,0.157894737,0.276002719,0.000843437,0,0,0,4,0.157894737,0,0.532883642,0,0,0.46942446,0.55010661,74,0,0,0,0.218005676
6336,1,3,1,3/23/89,27,0,2,0,0,0.052631579,-1,0.045334739,0,0,0,4,0.052631579,0,0.71079258,0,0,0.431654676,0.360341151,73,0,0,1,0.554445491
6854,0,3,1,2/26/82,34,0,2,0,0,0.026315789,0.247450714,0.005271481,1,0,0,1,0.026315789,0,0.917369309,0,0,0.287769784,0.383795309,66,0,1,1,0.178165021
5294,0,3,1,2/15/89,27,0,3,0,0,0.026315789,0.280761387,0.00010543,0,0,0,4,0.026315789,0.032017076,0.875210793,0,0,0.446043165,0.452025586,73,0,0,1,0.812094082
4023,1,3,1,7/18/72,43,0,10,0,0,0.578947368,0.280761387,0.00010543,0,1,0,4,0.578947368,0.027748132,0.023608769,1,1,0.455035971,0.748400853,57,1,1,1,0.666836433
6015,0,2,1,3/17/89,27,0,4,0,0,0.105263158,0.281441196,0,1,1,0,2,0.105263158,0.001067236,0.090219224,1,1,0.361510791,0.49466951,73,0,0,0,0.113521108
2989,1,2,1,10/7/93,22,0,9,0,0,0.052631579,-1,0.007590933,1,0,0,6,0.052631579,0,0.989038786,0,0,0.56294964,0.686567164,78,0,0,0,0.386580652
3154,1,2,1,11/5/92,23,0,7,0,0,0,0.280761387,0.00010543,1,0,0,6,0,0.001067236,0.746205734,0,0,0.544964029,0.601279318,77,0,0,0,0.825537819
1622,0,3,3,8/25/69,46,0,3,0,0,0.131578947,0.366417403,0.02530311,0,0,0,2,0.131578947,0,0.10539629,0,0,0.363309353,0.458422175,54,1,2,1,0.652028589
1166,0,3,2,11/24/79,36,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0.025613661,0.727655987,0,0,0.226618705,0.279317697,64,1,1,1,0.180838444
4305,0,2,1,5/30/95,20,0,4,0,0.058823529,0.026315789,0.280761387,0.00010543,1,1,0,7,0.026315789,0,0.021079258,0,1,0.571942446,0.486140725,80,0,0,0,0.085898031
1382,0,2,1,6/23/93,22,0,5,0,0,0.078947368,0.29503739,0.002214022,1,1,1,8,0.078947368,0,0.016863406,1,1,0.611510791,0.565031983,78,0,0,0,0.335549257
4119,0,2,1,12/24/84,31,0,7,0,0,0,0.280761387,0.00010543,1,0,0,4,0,0,0.50084317,0,0,0.446043165,0.624733475,69,0,1,0,0.37911291
6490,1,3,1,12/2/89,26,0,3,0,0,0,0.280761387,0.00010543,1,0,0,3,0,0,0.715008432,0,0,0.393884892,0.375266525,74,0,0,1,0.967745269
3403,1,3,7,7/13/61,54,0,2,0,0,0.026315789,0.278721958,0.000421719,0,0,0,1,0.026315789,0,0.897976391,0,0,0.221223022,0.304904051,46,1,2,1,0.020342345
505,0,2,1,9/4/84,31,0,2,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.807757167,0,0,0.285971223,0.424307036,69,0,1,0,0.087749118
4194,0,2,1,4/26/92,23,0,5,0,0,0.026315789,0.242012237,0.006114918,1,0,0,6,0.026315789,0,0.098650927,0,0,0.544964029,0.571428571,77,0,0,0,0.561667116
3304,0,1,1,2/26/92,24,0,4,0,0,0,0.280761387,0.00010543,0,1,0,4,0,0,0.107925801,0,1,0.444244604,0.556503198,76,0,0,1,0.379822144
6231,0,3,1,6/13/91,24,0,2,0,0,0,0.280761387,0.00010543,1,1,0,3,0,0,0.143338954,1,1,0.429856115,0.42217484,76,0,0,1,0.93092203
2445,0,4,1,6/1/92,23,0,7,0,0,0.157894737,0.280761387,0.00010543,0,1,0,7,0.157894737,0.004268943,0.429173693,0,1,0.588129496,0.635394456,77,0,0,1,0.356593238
2352,1,3,1,5/9/88,27,0,2,0,0,0,0.281441196,0.00010543,1,0,0,2,0,0.005336179,0.650084317,0,0,0.318345324,0.300639659,73,0,0,1,0.029159813
6767,0,3,1,3/19/89,27,0,5,0.153846154,0.058823529,0.342105263,0.241332427,0.004111755,1,1,1,5,0.342105263,0,0.056492411,0,1,0.478417266,0.565031983,73,0,0,1,0.982052137
5414,1,2,1,11/7/81,34,0,3,0,0,0.131578947,0.280761387,0.00010543,1,1,0,3,0.131578947,0,0.215851602,0,0,0.381294964,0.415778252,66,0,1,0,0.400747502
797,0,2,1,11/8/93,22,0,7,0,0.058823529,0.026315789,0.300475867,0.00010543,0,1,1,9,0.026315789,0,0.023608769,1,1,0.712230216,0.742004264,78,0,0,0,0.192230126
4814,1,3,3,9/22/87,28,0,3,0,0,0,0.277362339,0.000632578,0,0,0,4,0,0,0.790893761,0,0,0.413669065,0.368869936,72,0,0,1,0.873910277
1417,0,3,7,6/21/61,54,0,4,0,0,0.368421053,0.280761387,0.00010543,0,1,1,3,0.368421053,0.028815368,0.023608769,1,1,0.419064748,0.518123667,46,1,2,1,0.443498694
6547,1,2,1,5/25/64,51,0,2,0,0,0.078947368,0.280761387,0.00010543,0,0,0,2,0.078947368,0,0.715008432,0,0,0.303956835,0.315565032,49,1,2,0,0.921830868
4546,0,2,1,1/12/81,35,0,6,0,0,0.763157895,0.212780421,0.010648392,1,0,0,8,0.763157895,0,0.76306914,0,0,0.611510791,0.57782516,65,1,1,0,0.552365249
2234,0,2,1,3/22/67,49,0,4,0,0,0.078947368,0.280761387,0.00010543,1,0,0,1,0.078947368,0,0.943507589,0,0,0.282374101,0.484008529,51,1,2,0,0.233295281
2715,0,2,1,3/4/66,50,0,8,0,0.117647059,0.631578947,0.281441196,0.00010543,0,1,1,8,0.631578947,0.034151547,0.073355818,0,1,0.633093525,0.703624733,50,1,2,0,0.065775409
6392,0,2,1,11/5/84,31,0,8,0,0,0.236842105,0.281441196,0,1,1,0,5,0.236842105,0,0.014333895,1,1,0.491007194,0.701492537,69,0,1,0,0.582332083
5535,0,3,1,5/21/69,46,0,3,0,0,0.026315789,0.280761387,0.00010543,1,0,0,3,0.026315789,0.010672359,0.775716695,0,0,0.404676259,0.475479744,54,1,2,1,0.310335983
288,0,1,1,6/20/91,24,0,3,0,0,0,0.280761387,0.00010543,1,0,0,5,0,0,0.917369309,0,0,0.480215827,0.47761194,76,0,0,1,0.75690583
6497,0,2,1,11/14/88,27,0,7,0,0,0.184210526,0.280761387,0.00010543,0,1,0,9,0.184210526,0.028815368,0.171163575,1,1,0.685251799,0.650319829,73,0,0,0,0.72542393
1527,0,1,1,3/23/87,29,0,6,0,0,0.078947368,0.280761387,0.00010543,1,0,0,2,0.078947368,0.188900747,0.890387858,0,0,0.372302158,0.588486141,71,0,0,1,0.562690103
546,0,2,1,3/17/78,38,0,7,0,0,0.394736842,0.281441196,0.00010543,1,1,0,5,0.394736842,0,0.649241147,1,0,0.505395683,0.650319829,62,1,1,0,0.938905172
4087,0,2,1,3/17/92,24,0,9,0,0.117647059,0.026315789,0.280761387,0.00010543,0,1,0,9,0.026315789,0.005336179,0.087689713,0,1,0.678057554,0.767590618,76,0,0,0,0.800729359
5606,0,1,1,11/5/82,33,0,8,0.076923077,0,0.184210526,0.280761387,0.00010543,1,1,1,3,0.184210526,0.122732124,0.57841484,1,1,0.408273381,0.675906183,67,0,1,1,0.475624358
3314,0,2,1,8/16/90,25,0,4,0,0,0.026315789,0.265125765,0.002530311,1,1,0,5,0.026315789,0,0.035413153,1,1,0.480215827,0.57782516,75,0,0,0,0.081692926
662,0,3,7,4/17/63,53,0,1,0,0,0.052631579,0.280081577,0.000210859,1,0,0,1,0.052631579,0,0.897133221,0,0,0.178057554,0.298507463,47,1,2,1,0.547867473
932,1,2,1,12/16/85,30,0,4,0,0,0.078947368,0.280761387,0.00010543,1,0,0,4,0.078947368,0.026680896,0.68296796,0,0,0.455035971,0.460554371,70,0,1,0,0.797925512
1024,0,3,2,5/8/65,50,0,1,0,0,0.052631579,0.281441196,0.00010543,0,0,0,1,0.052631579,0,0.998313659,0,0,0.161870504,0.134328358,50,1,2,1,0.649026358
2120,0,1,1,8/5/94,21,0,4,0,0,0.026315789,0.949014276,0.00010543,1,0,0,6,0.026315789,0,0.827993255,0,0,0.552158273,0.503198294,79,0,0,1,0.506114297
5708,0,1,2,8/18/95,20,0,5,0,0,0,0.280761387,0.00010543,0,0,0,6,0,0,0.752951096,0,0,0.544964029,0.55010661,80,0,0,1,0.025654936
6463,0,3,1,3/12/93,23,0,5,0,0,0,0.280761387,0.00010543,0,0,0,6,0,0,0.634064081,0,0,0.525179856,0.535181237,77,0,0,1,0.467179221
5991,1,1,1,10/16/69,46,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0,0.787521079,0,0,0.131294964,0.132196162,54,1,2,1,0.924844785
2174,0,2,1,2/18/88,28,0,3,0,0,0.236842105,0.280761387,0.00010543,1,1,0,4,0.236842105,0.016008538,0.076728499,1,1,0.474820144,0.552238806,72,0,0,0,0.497315666
6054,0,3,1,2/22/93,23,0,2,0,0,0,0.280761387,0.00010543,1,0,0,5,0,0,0.938448567,0,0,0.480215827,0.42217484,77,0,0,1,0.087887128
4751,1,4,1,3/1/91,25,0,3,0,0,0,0.279401768,0.000316289,0,0,0,3,0,0,0.900505902,0,0,0.408273381,0.498933902,75,0,0,1,0.548205004
6816,0,2,1,11/24/80,35,0,6,0,0,0.473684211,0.205302515,0.010964681,1,1,0,6,0.473684211,0,0.023608769,1,1,0.555755396,0.57782516,65,1,1,0,0.210543969
1991,1,2,1,10/2/88,27,0,8,0,0,0,0.280761387,0.00010543,0,1,0,4,0,0.006403415,0.071669477,1,1,0.431654676,0.637526652,73,0,0,0,0.381955601
3169,0,3,2,9/22/73,42,0,4,0,0,0.052631579,0.252209381,0.004533474,0,0,0,5,0.052631579,0,0.76391231,0,0,0.510791367,0.518123667,58,1,1,1,0.181298314
378,0,2,1,9/14/87,28,0,9,0,0,0.131578947,0.281441196,0,1,1,0,6,0.131578947,0.054429029,0.801854975,1,0,0.739208633,0.703624733,72,0,0,0,0.182112449
5706,0,2,1,11/28/89,26,0,6,0,0,0.052631579,0.280761387,0.00010543,1,0,0,4,0.052631579,0.034151547,0.91989882,0,0,0.458633094,0.601279318,74,0,0,0,0.799637124
4339,0,2,1,4/18/86,30,0,5,0,0,0,0.281441196,0,1,0,0,3,0,0,0.935919056,0,0,0.426258993,0.543710021,70,0,1,0,0.616563522
3595,0,2,1,9/23/84,31,0,7,0,0,0.236842105,0.280761387,0.00010543,0,1,0,3,0.236842105,0,0.357504216,1,1,0.428057554,0.624733475,69,0,1,0,0.888288521
2047,0,2,1,4/11/95,21,0,10,0.076923077,0,0.026315789,0.281441196,0,1,1,0,9,0.026315789,0.062966916,0.049747049,1,1,0.697841727,0.81663113,79,0,0,0,0.811794541
4240,1,2,1,5/16/81,34,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0.001067236,0.727655987,0,0,0.251798561,0.257995736,66,0,1,0,0.019735237
3278,0,2,3,12/14/90,25,0,10,0.076923077,0.058823529,0.210526316,-1,0.00010543,1,0,0,8,0.210526316,0,0.951096121,0,0,0.643884892,0.812366738,75,0,0,0,0.533308721
4034,0,2,1,9/13/92,23,0,4,0,0,0,0.280761387,0.00010543,1,0,0,6,0,0.002134472,0.476391231,0,0,0.523381295,0.52238806,77,0,0,0,0.322001109
5147,1,3,1,10/7/84,31,0,10,0,0.117647059,0.368421053,0.281441196,0.00010543,1,0,0,5,0.368421053,0.001067236,0.818718381,0,0,0.512589928,0.763326226,69,0,1,1,0.738432217
1658,0,3,1,9/12/82,33,0,8,0,0,0.184210526,0.280761387,0.00010543,1,1,1,2,0.184210526,0,0.311973019,0,1,0.535971223,0.628997868,67,0,1,1,0.330199699
1712,1,2,1,2/7/81,35,0,3,0,0,0,0.280761387,0.00010543,1,1,0,2,0,0.001067236,0.007588533,1,1,0.316546763,0.496801706,65,1,1,0,0.232251268
1147,1,3,1,10/6/61,54,0,2,0,0,0.315789474,0.162474507,0.018450185,1,0,0,1,0.315789474,0,0.776559865,0,0,0.188848921,0.358208955,46,1,2,1,0.566224278
6107,0,2,1,10/29/74,41,0,6,0,0,0.157894737,0.280761387,0.00010543,1,1,0,2,0.157894737,0.040554963,0.129005059,1,1,0.354316547,0.60554371,59,1,1,0,0.912053638
2168,0,2,1,8/17/88,27,0,6,0,0,0.052631579,0.641740313,0.032683184,0,1,0,5,0.052631579,0,0.44688027,0,1,0.51618705,0.57782516,73,0,0,0,0.390126102
3275,0,2,1,2/10/68,48,0,8,0,0,0.263157895,-1,0.02266737,1,0,0,6,0.263157895,0,0.988195616,0,0,0.553956835,0.699360341,52,1,2,0,0.185681077
5295,0,4,1,9/17/93,22,0,2,0,0.058823529,0,0.280761387,0.00010543,1,1,0,3,0,0,0.125632378,1,1,0.419064748,0.392324094,78,0,0,1,0.327846218
6701,1,4,1,2/3/83,33,0,3,0,0,0.052631579,0.237933379,0.006642066,1,0,0,2,0.052631579,0,0.798482293,0,0,0.316546763,0.385927505,67,0,1,1,0.190364604
97,0,3,1,6/8/84,31,0,5,0,0,0,0.280761387,0.00010543,0,0,0,2,0,0.040554963,0.649241147,0,0,0.350719424,0.530916844,69,0,1,1,0.109347124
3594,0,2,1,6/14/64,51,0,3,0,0,0.078947368,0.269204623,0.001897733,1,0,0,2,0.078947368,0,0.78836425,0,0,0.325539568,0.445628998,49,1,2,0,0.546784577
4230,1,3,1,3/9/80,36,0,2,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.68381113,0,0,0.298561151,0.332622601,64,1,1,1,0.482874221
921,1,2,1,7/29/95,20,0,4,0,0,0,0.280761387,0.00010543,1,0,0,6,0,0,0.65767285,0,0,0.523381295,0.462686567,80,0,0,0,0.777450557
6749,0,3,1,7/7/64,51,0,1,0,0,0,0.281441196,0.00010543,1,0,0,1,0,0,0.92074199,0,0,0.142086331,0.162046908,49,1,2,1,0.297663086
4797,0,2,1,2/9/92,24,0,7,0,0,0.184210526,0.280761387,0.00010543,1,1,0,6,0.184210526,0,0.032883642,0,1,0.548561151,0.643923241,76,0,0,0,0.761776604
2958,0,2,1,11/25/84,31,0,2,0,0,0.105263158,0.233854521,0.004955192,1,0,0,1,0.105263158,0,0.704047218,0,0,0.300359712,0.353944563,69,0,1,0,0.022777288
1396,0,2,1,12/18/72,43,0,1,0,0,0.105263158,0.280761387,0,1,1,0,1,0.105263158,0.001067236,0.069983137,1,1,0.18705036,0.206823028,57,1,1,0,0.66884518
2275,0,2,1,12/16/89,26,0,10,0,0,0.078947368,0.280761387,0.00010543,0,1,0,9,0.078947368,0.001067236,0.682124789,0,0,0.667266187,0.771855011,74,0,0,0,0.825743001
4937,0,2,1,3/29/91,25,0,9,0,0,0.105263158,-1,0.00010543,1,1,0,8,0.105263158,0,0.243676223,0,1,0.638489209,0.712153518,75,0,0,0,0.565341975
1878,0,2,1,7/19/67,48,0,9,0,0,0.131578947,0.280761387,0.00010543,1,1,0,2,0.131578947,0.495197439,0.463743676,0,1,0.350719424,0.70575693,52,1,2,0,0.515488894
5745,0,4,1,9/4/94,21,0.05,10,0,0,0.105263158,0.280761387,0.00010543,1,1,0,10,0.105263158,0,0.218381113,1,1,0.730215827,0.820895522,79,0,0,1,0.672401984
4548,1,3,1,6/4/69,46,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0.001067236,0.011804384,0,0,0.179856115,0.279317697,54,1,2,1,0.343911049
1442,1,4,1,6/22/92,23,0,6,0,0,0,0.280081577,0.000316289,1,1,0,5,0,0,0.037942664,1,1,0.491007194,0.518123667,77,0,0,1,0.887073257
3674,0,2,1,8/7/84,31,0,5,0,0,0.105263158,0.273283481,0.001265156,1,1,0,4,0.105263158,0,0.166947723,1,1,0.460431655,0.554371002,69,0,1,0,0.242131095
6574,0,3,1,4/28/86,29,0,3,0,0,0.026315789,0.280761387,0.00010543,0,0,0,2,0.026315789,0,0.712478921,0,0,0.350719424,0.437100213,71,0,0,1,0.684441585
8,0,1,2,2/25/73,43,0,4,0,0,0.078947368,0.280761387,0.00010543,1,0,0,3,0.078947368,0,0.223440135,0,0,0.393884892,0.486140725,57,1,1,1,0.188546398
1921,0,2,1,4/5/88,28,0,4,0,0.058823529,0.105263158,0.280761387,0.00010543,1,0,0,3,0.105263158,0,0.039629005,0,0,0.586330935,0.669509595,72,0,0,0,0.439164378
758,0,2,1,6/13/83,32,0,9,0,0.058823529,0.578947368,0.281441196,0,1,1,1,10,0.578947368,0,0.128161889,1,1,0.746402878,0.748400853,68,0,1,0,0.476608579
5070,1,2,1,10/6/73,42,0,6,0,0,0.421052632,0.280761387,0.00010543,1,0,0,2,0.421052632,0.024546425,0.541315346,0,0,0.363309353,0.539445629,58,1,1,0,0.666878396
377,0,2,1,10/10/88,27,0,8,0,0,0.315789474,0.280761387,0.00010543,1,1,0,5,0.315789474,0.033084312,0.287521079,1,1,0.482014388,0.669509595,73,0,0,0,0.562289513
273,0,3,1,5/10/78,37,0,1,0,0,0.078947368,0.278721958,0.000421719,1,0,0,1,0.078947368,0,0.639123103,0,0,0.244604317,0.270788913,63,1,1,1,0.632808284
5056,0,3,2,12/27/82,33,0,7,0,0,0.078947368,0.220258328,0.007485503,1,1,0,5,0.078947368,0,0.18549747,1,1,0.482014388,0.650319829,67,0,1,1,0.883503144
227,0,4,1,6/29/90,25,0,4,0,0,0.105263158,0.281441196,0,1,0,0,4,0.105263158,0.001067236,0.741989882,0,0,0.43705036,0.509594883,75,0,0,1,0.577733202
5949,0,2,2,5/26/83,32,0,2,0.230769231,0,0.184210526,0.280761387,0.00010543,1,1,0,2,0.184210526,0.004268943,0.516863406,0,0,0.365107914,0.377398721,68,0,1,0,0.970819685
6448,0,2,3,1/20/55,61,0,2,0,0,0.368421053,0.280761387,0.00010543,0,1,0,2,0.368421053,0,0.65682968,1,0,0.327338129,0.398720682,39,1,2,0,0.093847596
628,0,2,1,10/5/84,31,0,10,0,0,0.605263158,0.281441196,0,1,1,0,10,0.605263158,0.058697972,0.060708263,1,1,0.760791367,0.805970149,69,0,1,0,0.533189479
125,1,2,1,9/24/91,24,0,2,0,0,0,0.280761387,0.00010543,0,0,0,3,0,0.001067236,0.661045531,0,0,0.384892086,0.330490405,76,0,0,0,0.978933509
3724,0,2,2,12/29/90,25,0,3,0,0,0.105263158,0.280761387,0.00010543,0,1,1,3,0.105263158,0.008537887,0.243676223,1,1,0.379496403,0.439232409,75,0,0,0,0.544399522
1287,0,3,1,7/21/79,36,0,4,0,0,0.157894737,0.264445955,0.00274117,1,0,0,2,0.157894737,0,0.908937605,0,0,0.336330935,0.49466951,64,1,1,1,0.925712603
6680,0,2,2,5/24/51,64,0,2,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.764755481,0,0,0.167266187,0.349680171,36,1,2,0,0.849606075
4748,0,2,2,3/4/83,33,0,9,0.153846154,0.117647059,0.421052632,0.280761387,0.00010543,1,1,0,6,0.421052632,0.005336179,0.1306914,0,1,0.537769784,0.710021322,67,0,1,0,0.196258404
503,0,3,1,5/2/88,27,0,4,0.076923077,0.176470588,0.157894737,0.280761387,0.00010543,1,1,0,3,0.157894737,0,0.68381113,1,0,0.415467626,0.49466951,73,0,0,1,0.384170263
5109,1,2,1,12/9/95,20,0,5,0,0,0,0.280761387,0.00010543,1,0,0,7,0,0,0.200674536,0,0,0.579136691,0.49466951,80,0,0,0,0.24763962
197,0,3,6,1/27/73,43,0,5,0,0,0.289473684,0.314751869,0.005904059,1,1,1,3,0.289473684,0,0.040472175,1,1,0.40647482,0.539445629,57,1,1,1,0.100776732
3820,0,3,1,11/27/89,26,0,9,0,0,0.052631579,0.280761387,0.00010543,1,1,1,8,0.052631579,0,0.08010118,1,1,0.600719424,0.656716418,74,0,0,1,0.430158112
6523,0,4,3,2/13/84,32,0,5,0,0,0.157894737,0.280761387,0.00010543,0,1,1,2,0.157894737,0.008537887,0.086846543,1,1,0.368705036,0.552238806,68,0,1,1,0.806841419
4929,1,2,1,10/5/75,40,0,1,0,0,0.052631579,0.280761387,0.00010543,1,0,0,1,0.052631579,0,0.962057336,0,0,0.226618705,0.236673774,60,1,1,0,0.653013663
2228,0,3,1,5/26/92,23,0,2,0,0,0,0.278721958,0.000421719,1,1,0,3,0,0,0.731028668,1,0,0.422661871,0.364605544,77,0,0,1,0.998573655
2141,1,2,1,2/10/77,39,0,2,0.076923077,0,0.184210526,0.358939497,0.009699526,1,0,0,1,0.184210526,0,0.096121417,0,0,0.253597122,0.317697228,61,1,1,0,0.680263929
508,0,3,1,5/9/94,21,0,3,0,0,0,0.280761387,0.000210859,1,1,0,5,0,0,0.248735245,1,1,0.482014388,0.434968017,79,0,0,1,0.878483558
737,0,2,1,10/15/88,27,0,9,0,0,0.105263158,0.281441196,0,1,1,1,7,0.105263158,0,0.182124789,1,1,0.566546763,0.635394456,73,0,0,0,0.43285071
1133,1,3,1,7/28/86,29,0,10,0,0,0.289473684,0.279401768,0.000316289,1,1,0,5,0.289473684,0.034151547,0.048903879,1,1,0.5,0.848614072,71,0,0,1,0.228054628
1139,0,4,2,11/22/77,38,0,1,0,0,0,0.281441196,0,1,0,0,1,0,0.001067236,0.924957841,0,0,0.215827338,0.213219616,62,1,1,1,0.538850632
4351,0,2,1,8/12/84,31,0,6,0,0.058823529,0.263157895,0.280761387,0.00010543,1,1,0,2,0.263157895,0.193169691,0.385328836,1,1,0.365107914,0.579957356,69,0,1,0,0.066049157
4449,0,3,1,4/28/79,36,0,1,0,0,0.105263158,0.339225017,0.013284133,0,1,1,1,0.105263158,0,0.071669477,0,1,0.224820144,0.341151386,64,1,1,1,0.466555934
3836,0,2,1,12/1/78,37,0,8,0,0,0.289473684,0.280761387,0.00010543,1,1,0,6,0.289473684,0,0.040472175,0,1,0.553956835,0.695095949,63,1,1,0,0.497513507
833,1,2,1,12/2/85,30,0,3,0,0,0.105263158,0.278042148,0.000527148,1,0,0,3,0.105263158,0,0.006745363,0,0,0.386690647,0.413646055,70,0,1,0,0.145953162
3980,0,2,1,3/6/92,24,0,7,0.076923077,0,0.026315789,0.280761387,0.00010543,1,0,0,7,0.026315789,0.034151547,0.996627319,0,0,0.591726619,0.622601279,76,0,0,0,0.823157346
137,0,2,1,8/11/83,32,0,6,0,0,0.289473684,0.280081577,0.000210859,1,1,1,5,0.289473684,0,0.020236088,1,1,0.498201439,0.586353945,68,0,1,0,0.069597229
5335,0,2,1,6/28/92,23,0,3,0,0,0,0.280761387,0.00010543,0,1,1,4,0,0,0.247892074,1,1,0.451438849,0.434968017,77,0,0,0,0.891277644
4951,0,3,1,1/17/61,55,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.877740304,0,0,0.224820144,0.230277186,45,1,2,1,0.4748895
2140,0,2,2,6/10/63,52,0,1,0,0,0.052631579,0.278042148,0.000527148,1,0,0,1,0.052631579,0,0.847386172,0,0,0.217625899,0.270788913,48,1,2,0,0.090974557
5525,0,4,1,12/10/79,36,0,10,0.076923077,0,0.684210526,0.280761387,0.00010543,1,1,0,6,0.684210526,0.124866596,0.169477234,1,1,0.51618705,0.763326226,64,1,1,1,0.696458081
1046,0,2,1,9/25/92,23,0,6,0,0,0.026315789,0.281441196,0,1,1,1,6,0.026315789,0.001067236,0.234401349,0,1,0.53057554,0.582089552,77,0,0,0,0.053938437
1939,0,2,1,6/3/94,21,0,5,0,0,0,0.280761387,0.00010543,1,0,0,7,0,0.052294557,0.251264755,0,0,0.580935252,0.543710021,79,0,0,0,0.489485045
3295,0,1,1,6/1/92,23,0,7,0,0,0.052631579,0.280761387,0.00010543,0,0,0,9,0.052631579,0.046958378,0.129005059,0,0,0.68705036,0.639658849,77,0,0,1,0.96946043
